Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
144.5,2.901469351,0.018,0.187776579,49.11755282,6305.024256,49.11755282,27.01465405,35.46382162,33.33143882,23.97530763,2.08024683,41.63374315,58.24691124,3.127160361,1.041563743,3.127160361,6.254320722,37.49794082,0.185401357,19.65907684,19.66200163,0.132067673,0.131941826,0.131941826,0.003636008,0.651672514,0.651672514,227.178346,0,0.001837393,0.430750571,252000,34271.8928,0.004809178,0.02915654,8.51E-07,0.148459459,18.5,0.001630043,0.017772315,10.43203216,0.000208476,7374.196021,0.000972559,0,-0.003633694,0,2.31351E-06,0,12.02025644,2.95,19.66492832,9.1,148.0458839,0,0.131773646,0.131815732,2.95,148.0458853,0.65167252,0,1,0,0,0.55,41646.08882,0.430216865,0.000183973,2338.47783,3.060446713
144.75,2.901335924,0.018,0.187787267,49.11755282,6310.549981,49.11755282,27.01465405,35.47570976,33.33205493,23.97714761,2.080398221,41.63682532,58.25115019,3.127400258,1.041642156,3.127400258,6.254800516,37.5007668,0.185426283,19.660539,19.66346474,0.132046716,0.131920827,0.131920827,0.003635163,0.651672514,0.651672514,227.1783464,0,0.001837171,0.430730763,252000,34272.52629,0.004809178,0.029157079,8.51E-07,0.148459459,18.5,0.001630043,0.017773692,10.43262596,0.000208476,7376.667989,0.000972559,0,-0.00363285,0,2.31351E-06,0,12.02428585,2.95,19.66639237,9.1,148.0458841,0,0.131752592,0.131794692,2.95,148.0458855,0.65167252,0,1,0,0,0.55,41649.19428,0.430197078,0.000183973,2338.370275,3.060446713
145,2.901202503,0.018,0.187797892,49.11755282,6316.075706,49.11755282,27.01465405,35.48758918,33.33267377,23.97898819,2.080549661,41.63990849,58.25539052,3.127640233,1.041720594,3.127640233,6.255280465,37.50359368,0.185451061,19.66200163,19.66492832,0.132025752,0.131899822,0.131899822,0.003634318,0.651672514,0.651672514,227.1783467,0,0.00183695,0.430710955,252000,34273.1626,0.004809178,0.029157621,8.51E-07,0.148459459,18.5,0.001630043,0.017775062,10.43321621,0.000208476,7379.138147,0.000972559,0,-0.003632005,0,2.31351E-06,0,12.02831232,2.95,19.6678569,9.1,148.0458844,0,0.131731532,0.131773646,2.95,148.0458857,0.65167252,0,1,0,0,0.55,41652.30075,0.430177292,0.000183973,2338.262726,3.060446713
145.25,2.901069087,0.018,0.187808452,49.11755282,6321.60143,49.11755282,27.01465405,35.49945991,33.33329535,23.98082937,2.08070115,41.64299265,58.25963221,3.127880284,1.041799057,3.127880284,6.255760569,37.50642147,0.185475692,19.66346474,19.66639237,0.132004781,0.13187881,0.13187881,0.003633473,0.651672514,0.651672514,227.1783471,0,0.001836728,0.430691149,252000,34273.80172,0.004809178,0.029158164,8.51E-07,0.148459459,18.5,0.001630043,0.017776423,10.43380292,0.000208476,7381.606496,0.000972559,0,-0.00363116,0,2.31351E-06,0,12.03233583,2.95,19.66932189,9.1,148.0458846,0,0.131710465,0.131752592,2.95,148.0458859,0.65167252,0,1,0,0,0.55,41655.40821,0.430157507,0.000183973,2338.155182,3.060446713
145.5,2.900935677,0.018,0.18781895,49.11755282,6327.127155,49.11755282,27.01465405,35.51132196,33.33391966,23.98267113,2.080852688,41.6460778,58.26387527,3.128120414,1.041877546,3.128120414,6.256240827,37.50925018,0.185500176,19.66492832,19.6678569,0.131983803,0.13185779,0.13185779,0.003632628,0.651672514,0.651672514,227.1783474,0,0.001836507,0.430671342,252000,34274.44364,0.004809178,0.029158711,8.51E-07,0.148459459,18.5,0.001630043,0.017777776,10.43438611,0.000208476,7384.073039,0.000972559,0,-0.003630314,0,2.31351E-06,0,12.0363564,2.95,19.67078736,9.1,148.0458848,0,0.131689392,0.131731532,2.95,148.0458861,0.65167252,0,1,0,0,0.55,41658.51668,0.430137723,0.000183973,2338.047642,3.060446713
145.75,2.900802272,0.018,0.187829384,49.11755282,6332.65288,49.11755282,27.01465405,35.52317532,33.3345467,23.98451349,2.081004275,41.64916395,58.26811969,3.12836062,1.04195606,3.12836062,6.25672124,37.51207979,0.185524516,19.66639237,19.66932189,0.131962818,0.131836764,0.131836764,0.003631782,0.651672514,0.651672514,227.1783477,0,0.001836285,0.430651537,252000,34275.08837,0.004809178,0.029159259,8.51E-07,0.148459459,18.5,0.001630043,0.017779121,10.4349658,0.000208476,7386.537778,0.000972559,0,-0.003629469,0,2.31351E-06,0,12.04037403,2.95,19.6722533,9.1,148.045885,0,0.131668311,0.131710465,2.95,148.0458862,0.65167252,0,1,0,0,0.55,41661.62615,0.430117939,0.000183973,2337.940108,3.060446713
146,2.900668872,0.018,0.187839756,49.11755282,6338.178604,49.11755282,27.01465405,35.53502002,33.33517646,23.98635644,2.08115591,41.65225109,58.27236548,3.128600903,1.042034599,3.128600903,6.257201807,37.51491032,0.185548711,19.6678569,19.67078736,0.131941826,0.131815732,0.131815732,0.003630936,0.651672514,0.651672514,227.178348,0,0.001836063,0.430631733,252000,34275.7359,0.004809178,0.02915981,8.51E-07,0.148459459,18.5,0.001630043,0.017780457,10.43554202,0.000208476,7389.000714,0.000972559,0,-0.003628623,0,2.31351E-06,0,12.04438873,2.95,19.67371972,9.1,148.0458852,0,0.131647224,0.131689392,2.95,148.0458864,0.651672519,0,1,0,0,0.55,41664.73661,0.430098157,0.000183973,2337.832578,3.060446713
146.25,2.900535478,0.018,0.187850066,49.11755282,6343.704329,49.11755282,27.01465405,35.54685607,33.33580894,23.98819999,2.081307594,41.65533922,58.27661263,3.128841264,1.042113164,3.128841264,6.257682528,37.51774175,0.185572763,19.66932189,19.6722533,0.131920827,0.131794692,0.131794692,0.00363009,0.651672514,0.651672514,227.1783483,0,0.001835841,0.430611929,252000,34276.38623,0.004809178,0.029160363,8.51E-07,0.148459459,18.5,0.001630043,0.017781786,10.43611478,0.000208476,7391.46185,0.000972559,0,-0.003627776,0,2.31351E-06,0,12.04840048,2.95,19.6751866,9.1,148.0458854,0,0.13162613,0.131668311,2.95,148.0458865,0.651672519,0,1,0,0,0.55,41667.84808,0.430078375,0.000183973,2337.725054,3.060446713
146.5,2.900402089,0.018,0.187860314,49.11755282,6349.230054,49.11755282,27.01465405,35.55868346,33.33644414,23.99004412,2.081459326,41.65842834,58.28086114,3.129081702,1.042191754,3.129081702,6.258163404,37.52057409,0.185596671,19.67078736,19.67371972,0.131899822,0.131773646,0.131773646,0.003629243,0.651672514,0.651672514,227.1783485,0,0.001835619,0.430592126,252000,34277.03935,0.004809178,0.029160919,8.51E-07,0.148459459,18.5,0.001630043,0.017783107,10.4366841,0.000208476,7393.921188,0.000972559,0,-0.00362693,0,2.31351E-06,0,12.05240931,2.95,19.67665395,9.1,148.0458856,0,0.131605029,0.131647224,2.95,148.0458867,0.651672519,0,1,0,0,0.55,41670.96054,0.430058594,0.000183973,2337.617534,3.060446713
146.75,2.900268706,0.018,0.1878705,49.11755282,6354.755778,49.11755282,27.01465405,35.57050222,33.33708206,23.99188885,2.081611108,41.66151845,58.28511101,3.129322217,1.042270369,3.129322217,6.258644433,37.52340734,0.185620438,19.6722533,19.6751866,0.13187881,0.131752592,0.131752592,0.003628397,0.651672515,0.651672515,227.1783488,0,0.001835397,0.430572324,252000,34277.69527,0.004809178,0.029161477,8.51E-07,0.148459459,18.5,0.001630043,0.01778442,10.43725001,0.000208476,7396.378731,0.000972559,0,-0.003626083,0,2.31351E-06,0,12.05641521,2.95,19.67812178,9.1,148.0458858,0,0.131583922,0.13162613,2.95,148.0458868,0.651672519,0,1,0,0,0.55,41674.074,0.430038814,0.000183973,2337.51002,3.060446713
147,2.900135329,0.018,0.187880626,49.11755282,6360.281503,49.11755282,27.01465405,35.58231236,33.3377227,23.99373416,2.081762937,41.66460954,58.28936225,3.129562808,1.042349009,3.129562808,6.259125617,37.5262415,0.185644064,19.67371972,19.67665395,0.13185779,0.131731532,0.131731532,0.00362755,0.651672515,0.651672515,227.1783491,0,0.001835175,0.430552523,252000,34278.35398,0.004809178,0.029162037,8.51E-07,0.148459459,18.5,0.001630043,0.017785725,10.43781253,0.000208476,7398.83448,0.000972559,0,-0.003625236,0,2.31351E-06,0,12.06041819,2.95,19.67959007,9.1,148.045886,0,0.131562807,0.131605029,2.95,148.045887,0.651672519,0,1,0,0,0.55,41677.18846,0.430019036,0.000183973,2337.40251,3.060446713
147.25,2.900001957,0.018,0.18789069,49.11755282,6365.807228,49.11755282,27.01465405,35.59411387,33.33836604,23.99558007,2.081914816,41.66770163,58.29361484,3.129803477,1.042427674,3.129803477,6.259606954,37.52907656,0.185667549,19.6751866,19.67812178,0.131836764,0.131710465,0.131710465,0.003626702,0.651672515,0.651672515,227.1783493,0,0.001834953,0.430532723,252000,34279.01547,0.004809178,0.0291626,8.51E-07,0.148459459,18.5,0.001630043,0.017787022,10.43837167,0.000208476,7401.288437,0.000972559,0,-0.003624389,0,2.31351E-06,0,12.06441824,2.95,19.68105883,9.1,148.0458862,0,0.131541686,0.131583922,2.95,148.0458871,0.651672519,0,1,0,0,0.55,41680.30391,0.429999258,0.000183973,2337.295005,3.060446713
147.5,2.899868591,0.018,0.187900694,49.11755282,6371.332952,49.11755282,27.01465405,35.60590678,33.33901209,23.99742656,2.082066742,41.6707947,58.29786879,3.130044223,1.042506364,3.130044223,6.260088445,37.53191253,0.185690895,19.67665395,19.67959007,0.131815732,0.131689392,0.131689392,0.003625855,0.651672515,0.651672515,227.1783495,0,0.001834731,0.430512923,252000,34279.67975,0.004809178,0.029163165,8.51E-07,0.148459459,18.5,0.001630043,0.017788312,10.43892746,0.000208476,7403.740604,0.000972559,0,-0.003623541,0,2.31351E-06,0,12.06841538,2.95,19.68252806,9.1,148.0458863,0,0.131520558,0.131562807,2.95,148.0458872,0.651672519,0,1,0,0,0.55,41683.42036,0.429979481,0.000183973,2337.187505,3.060446713
147.75,2.89973523,0.018,0.187910638,49.11755282,6376.858677,49.11755282,27.01465405,35.6176911,33.33966085,23.99927365,2.082218718,41.67388877,58.3021241,3.130285045,1.042585079,3.130285045,6.26057009,37.5347494,0.185714103,19.67812178,19.68105883,0.131794692,0.131668311,0.131668311,0.003625007,0.651672515,0.651672515,227.1783498,0,0.001834509,0.430493125,252000,34280.34681,0.004809178,0.029163733,8.51E-07,0.148459459,18.5,0.001630043,0.017789593,10.43947991,0.000208476,7406.190985,0.000972559,0,-0.003622693,0,2.31351E-06,0,12.07240961,2.95,19.68399776,9.1,148.0458865,0,0.131499423,0.131541686,2.95,148.0458874,0.651672519,0,1,0,0,0.55,41686.5378,0.429959704,0.000183973,2337.080011,3.060446713
148,2.899601875,0.018,0.187920523,49.11755282,6382.384402,49.11755282,27.01465405,35.62946683,33.3403123,24.00112132,2.082370741,41.67698381,58.30638076,3.130525944,1.04266382,3.130525944,6.261051888,37.53758717,0.185737172,19.67959007,19.68252806,0.131773646,0.131647224,0.131647224,0.003624159,0.651672515,0.651672515,227.17835,0,0.001834286,0.430473327,252000,34281.01665,0.004809178,0.029164302,8.51E-07,0.148459459,18.5,0.001630043,0.017790867,10.44002904,0.000208476,7408.63958,0.000972559,0,-0.003621845,0,2.31351E-06,0,12.07640092,2.95,19.68546793,9.1,148.0458866,0,0.131478282,0.131520558,2.95,148.0458875,0.651672518,0,1,0,0,0.55,41689.65623,0.429939929,0.000183973,2336.972521,3.060446713
148.25,2.899468525,0.018,0.187930348,49.11755282,6387.910127,49.11755282,27.01465405,35.64123398,33.34096646,24.00296958,2.082522813,41.68007984,58.31063878,3.13076692,1.042742585,3.13076692,6.26153384,37.54042585,0.185760104,19.68105883,19.68399776,0.131752592,0.13162613,0.13162613,0.00362331,0.651672515,0.651672515,227.1783502,0,0.001834064,0.43045353,252000,34281.68927,0.004809178,0.029164875,8.51E-07,0.148459459,18.5,0.001630043,0.017792134,10.44057488,0.000208476,7411.086391,0.000972559,0,-0.003620997,0,2.31351E-06,0,12.08038933,2.95,19.68693857,9.1,148.0458868,0,0.131457134,0.131499423,2.95,148.0458876,0.651672518,0,1,0,0,0.55,41692.77566,0.429920155,0.000183973,2336.865036,3.060446713
148.5,2.899335181,0.018,0.187940114,49.11755282,6393.435851,49.11755282,27.01465405,35.65299256,33.34162332,24.00481843,2.082674934,41.68317686,58.31489815,3.131007972,1.042821376,3.131007972,6.262015944,37.54326543,0.1857829,19.68252806,19.68546793,0.131731532,0.131605029,0.131605029,0.003622462,0.651672515,0.651672515,227.1783504,0,0.001833842,0.430433734,252000,34282.36466,0.004809178,0.029165449,8.51E-07,0.148459459,18.5,0.001630043,0.017793392,10.44111744,0.000208476,7413.531422,0.000972559,0,-0.003620148,0,2.31351E-06,0,12.08437483,2.95,19.68840967,9.1,148.0458869,0,0.131435979,0.131478282,2.95,148.0458877,0.651672518,0,1,0,0,0.55,41695.89608,0.429900381,0.000183973,2336.757556,3.060446713
148.75,2.899201843,0.018,0.187949821,49.11755282,6398.961576,49.11755282,27.01465405,35.6647426,33.34228287,24.00666786,2.082827103,41.68627486,58.31915888,3.131249101,1.042900192,3.131249101,6.262498202,37.54610592,0.185805561,19.68399776,19.68693857,0.131710465,0.131583922,0.131583922,0.003621613,0.651672515,0.651672515,227.1783506,0,0.001833619,0.430413939,252000,34283.04282,0.004809178,0.029166026,8.51E-07,0.148459459,18.5,0.001630043,0.017794644,10.44165674,0.000208476,7415.974673,0.000972559,0,-0.003619299,0,2.31351E-06,0,12.08835744,2.95,19.68988125,9.1,148.0458871,0,0.131414817,0.131457134,2.95,148.0458878,0.651672518,0,1,0,0,0.55,41699.01749,0.429880609,0.000183973,2336.65008,3.060446713
149,2.899068511,0.018,0.187959471,49.11755282,6404.487301,49.11755282,27.01465405,35.67648408,33.34294511,24.00851789,2.08297932,41.68937384,58.32342095,3.131490307,1.042979032,3.131490307,6.262980613,37.5489473,0.185828086,19.68546793,19.68840967,0.131689392,0.131562807,0.131562807,0.003620763,0.651672515,0.651672515,227.1783508,0,0.001833396,0.430394144,252000,34283.72375,0.004809178,0.029166606,8.51E-07,0.148459459,18.5,0.001630043,0.017795887,10.44219281,0.000208476,7418.416147,0.000972559,0,-0.00361845,0,2.31351E-06,0,12.09233715,2.95,19.69135329,9.1,148.0458872,0,0.131393649,0.131435979,2.95,148.0458879,0.651672518,0,1,0,0,0.55,41702.13989,0.429860837,0.000183973,2336.54261,3.060446713
149.25,2.898935184,0.018,0.187969062,49.11755282,6410.013025,49.11755282,27.01465405,35.68821703,33.34361004,24.0103685,2.083131585,41.69247381,58.32768438,3.131731589,1.043057898,3.131731589,6.263463177,37.55178959,0.185850478,19.68693857,19.68988125,0.131668311,0.131541686,0.131541686,0.003619914,0.651672515,0.651672515,227.178351,0,0.001833174,0.43037435,252000,34284.40744,0.004809178,0.029167187,8.51E-07,0.148459459,18.5,0.001630043,0.017797124,10.44272565,0.000208476,7420.855847,0.000972559,0,-0.0036176,0,2.31351E-06,0,12.09631396,2.95,19.69282579,9.1,148.0458873,0,0.131372474,0.131414817,2.95,148.045888,0.651672518,0,1,0,0,0.55,41705.26328,0.429841067,0.000183973,2336.435145,3.060446713
149.5,2.898801863,0.018,0.187978595,49.11755282,6415.53875,49.11755282,27.01465405,35.69994145,33.34427766,24.01221969,2.083283899,41.69557476,58.33194916,3.131972947,1.043136789,3.131972947,6.263945894,37.55463277,0.185872737,19.68840967,19.69135329,0.131647224,0.131520558,0.131520558,0.003619064,0.651672515,0.651672515,227.1783512,0,0.001832951,0.430354558,252000,34285.09389,0.004809178,0.029167771,8.51E-07,0.148459459,18.5,0.001630043,0.017798352,10.4432553,0.000208476,7423.293774,0.000972559,0,-0.00361675,0,2.31351E-06,0,12.10028789,2.95,19.69429876,9.1,148.0458874,0,0.131351292,0.131393649,2.95,148.0458881,0.651672518,0,1,0,0,0.55,41708.38766,0.429821297,0.000183973,2336.327685,3.060446713
149.75,2.898668548,0.018,0.187988072,49.11755282,6421.064475,49.11755282,27.01465405,35.71165736,33.34494796,24.01407147,2.08343626,41.69867669,58.33621529,3.132214382,1.043215704,3.132214382,6.264428764,37.55747686,0.185894863,19.68988125,19.69282579,0.13162613,0.131499423,0.131499423,0.003618214,0.651672515,0.651672515,227.1783513,0,0.001832728,0.430334766,252000,34285.7831,0.004809178,0.029168358,8.51E-07,0.148459459,18.5,0.001630043,0.017799574,10.44378176,0.000208476,7425.72993,0.000972559,0,-0.0036159,0,2.31351E-06,0,12.10425893,2.95,19.6957722,9.1,148.0458875,0,0.131330104,0.131372474,2.95,148.0458882,0.651672518,0,1,0,0,0.55,41711.51303,0.429801528,0.000183973,2336.22023,3.060446713
150,2.898535238,0.018,0.187997491,49.11755282,6426.590199,49.11755282,27.01465405,35.72336476,33.34562094,24.01592384,2.08358867,41.70177959,58.34048277,3.132455893,1.043294645,3.132455893,6.264911786,37.56032184,0.185916858,19.69135329,19.69429876,0.131605029,0.131478282,0.131478282,0.003617364,0.651672515,0.651672515,227.1783515,0,0.001832505,0.430314975,252000,34286.47507,0.004809178,0.029168946,8.51E-07,0.148459459,18.5,0.001630043,0.017800788,10.44430507,0.000208476,7428.164317,0.000972559,0,-0.00361505,0,2.31351E-06,0,12.10822708,2.95,19.6972461,9.1,148.0458877,0,0.131308909,0.131351292,2.95,148.0458883,0.651672518,0,1,0,0,0.55,41714.63939,0.42978176,0.000183973,2336.112779,3.060446713
150.25,2.898401935,0.018,0.188006854,49.11755282,6432.115924,49.11755282,27.01465405,35.73506367,33.3462966,24.01777679,2.083741128,41.70488348,58.34475159,3.13269748,1.04337361,3.13269748,6.26539496,37.56316773,0.185938721,19.69282579,19.6957722,0.131583922,0.131457134,0.131457134,0.003616513,0.651672515,0.651672515,227.1783516,0,0.001832282,0.430295185,252000,34287.16979,0.004809178,0.029169537,8.51E-07,0.148459459,18.5,0.001630043,0.017801995,10.44482522,0.000208476,7430.596938,0.000972559,0,-0.003614199,0,2.31351E-06,0,12.11219236,2.95,19.69872047,9.1,148.0458878,0,0.131287707,0.131330104,2.95,148.0458884,0.651672518,0,1,0,0,0.55,41717.76673,0.429761993,0.000183973,2336.005334,3.060446713
150.5,2.898268637,0.018,0.188016161,49.11755282,6437.641649,49.11755282,27.01465405,35.74675409,33.34697493,24.01963032,2.083893634,41.70798835,58.34902176,3.132939144,1.0434526,3.132939144,6.265878287,37.56601451,0.185960455,19.69429876,19.6972461,0.131562807,0.131435979,0.131435979,0.003615662,0.651672515,0.651672515,227.1783518,0,0.001832059,0.430275395,252000,34287.86727,0.004809178,0.029170131,8.51E-07,0.148459459,18.5,0.001630043,0.017803194,10.44534226,0.000208476,7433.027794,0.000972559,0,-0.003613349,0,2.31351E-06,0,12.11615476,2.95,19.70019531,9.1,148.0458879,0,0.131266498,0.131308909,2.95,148.0458885,0.651672518,0,1,0,0,0.55,41720.89506,0.429742227,0.000183973,2335.897893,3.060446713
150.75,2.898135345,0.018,0.188025411,49.11755282,6443.167373,49.11755282,27.01465405,35.75843604,33.34765594,24.02148444,2.084046188,41.71109419,58.35329327,3.133180883,1.043531616,3.133180883,6.266361766,37.56886218,0.185982059,19.6957722,19.69872047,0.131541686,0.131414817,0.131414817,0.003614811,0.651672515,0.651672515,227.1783519,0,0.001831836,0.430255607,252000,34288.56749,0.004809178,0.029170726,8.51E-07,0.148459459,18.5,0.001630043,0.017804386,10.44585618,0.000208476,7435.456888,0.000972559,0,-0.003612497,0,2.31351E-06,0,12.12011429,2.95,19.7016706,9.1,148.045888,0,0.131245283,0.131287707,2.95,148.0458885,0.651672518,0,1,0,0,0.55,41724.02438,0.429722461,0.000183973,2335.790458,3.060446713
151,2.898002058,0.018,0.188034606,49.11755282,6448.693098,49.11755282,27.01465405,35.77010952,33.34833961,24.02333915,2.08419879,41.71420102,58.35756613,3.133422699,1.043610656,3.133422699,6.266845398,37.57171076,0.186003535,19.6972461,19.70019531,0.131520558,0.131393649,0.131393649,0.003613959,0.651672515,0.651672515,227.1783521,0,0.001831613,0.430235819,252000,34289.27046,0.004809178,0.029171324,8.51E-07,0.148459459,18.5,0.001630043,0.017805571,10.44636702,0.000208476,7437.884222,0.000972559,0,-0.003611646,0,2.31351E-06,0,12.12407094,2.95,19.70314637,9.1,148.0458881,0,0.131224061,0.131266498,2.95,148.0458886,0.651672517,0,1,0,0,0.55,41727.15468,0.429702697,0.000183973,2335.683027,3.060446713
151.25,2.897868778,0.018,0.188043746,49.11755282,6454.218823,49.11755282,27.01465405,35.78177454,33.34902596,24.02519443,2.084351441,41.71730882,58.36184034,3.13366459,1.043689721,3.13366459,6.267329181,37.57456022,0.186024883,19.69872047,19.7016706,0.131499423,0.131372474,0.131372474,0.003613108,0.651672515,0.651672515,227.1783522,0,0.00183139,0.430216032,252000,34289.97616,0.004809178,0.029171925,8.51E-07,0.148459459,18.5,0.001630043,0.01780675,10.44687479,0.000208476,7440.309797,0.000972559,0,-0.003610794,0,2.31351E-06,0,12.12802474,2.95,19.70462259,9.1,148.0458882,0,0.131202832,0.131245283,2.95,148.0458887,0.651672517,0,1,0,0,0.55,41730.28596,0.429682934,0.000183973,2335.575601,3.060446713
151.5,2.897735503,0.018,0.188052831,49.11755282,6459.744548,49.11755282,27.01465405,35.79343112,33.34971496,24.0270503,2.084504139,41.72041759,58.36611588,3.133906558,1.04376881,3.133906558,6.267813116,37.57741059,0.186046103,19.70019531,19.70314637,0.131478282,0.131351292,0.131351292,0.003612256,0.651672515,0.651672515,227.1783523,0,0.001831166,0.430196246,252000,34290.68461,0.004809178,0.029172527,8.51E-07,0.148459459,18.5,0.001630043,0.01780792,10.44737951,0.000208476,7442.733616,0.000972559,0,-0.003609942,0,2.31351E-06,0,12.13197566,2.95,19.70609928,9.1,148.0458882,0,0.131181597,0.131224061,2.95,148.0458887,0.651672517,0,1,0,0,0.55,41733.41823,0.429663171,0.000183973,2335.468181,3.060446713
151.75,2.897602234,0.018,0.188061861,49.11755282,6465.270272,49.11755282,27.01465405,35.80507926,33.35040663,24.02890675,2.084656885,41.72352734,58.37039277,3.134148602,1.043847925,3.134148602,6.268297203,37.58026184,0.186067197,19.7016706,19.70462259,0.131457134,0.131330104,0.131330104,0.003611404,0.651672515,0.651672515,227.1783525,0,0.001830943,0.430176461,252000,34291.3958,0.004809178,0.029173132,8.51E-07,0.148459459,18.5,0.001630043,0.017809084,10.44788119,0.000208476,7445.155681,0.000972559,0,-0.00360909,0,2.31351E-06,0,12.13592373,2.95,19.70757644,9.1,148.0458883,0,0.131160355,0.131202832,2.95,148.0458888,0.651672517,0,1,0,0,0.55,41736.55148,0.429643409,0.000183973,2335.360765,3.060446713
152,2.897468971,0.018,0.188070837,49.11755282,6470.795997,49.11755282,27.01465405,35.81671897,33.35110096,24.03076378,2.084809678,41.72663807,58.37467099,3.134390721,1.043927064,3.134390721,6.268781442,37.583114,0.186088166,19.70314637,19.70609928,0.131435979,0.131308909,0.131308909,0.003610551,0.651672515,0.651672515,227.1783526,0,0.001830719,0.430156677,252000,34292.10972,0.004809178,0.02917374,8.51E-07,0.148459459,18.5,0.001630043,0.017810241,10.44837985,0.000208476,7447.575994,0.000972559,0,-0.003608237,0,2.31351E-06,0,12.13986895,2.95,19.70905405,9.1,148.0458884,0,0.131139106,0.131181597,2.95,148.0458889,0.651672517,0,1,0,0,0.55,41739.68571,0.429623649,0.000183973,2335.253354,3.060446713
152.25,2.897335714,0.018,0.188079759,49.11755282,6476.321722,49.11755282,27.01465405,35.82835027,33.35179795,24.0326214,2.08496252,41.72974977,58.37895056,3.134632916,1.044006228,3.134632916,6.269265833,37.58596704,0.18610901,19.70462259,19.70757644,0.131414817,0.131287707,0.131287707,0.003609698,0.651672515,0.651672515,227.1783527,0,0.001830496,0.430136894,252000,34292.82637,0.004809178,0.02917435,8.51E-07,0.148459459,18.5,0.001630043,0.017811391,10.44887552,0.000208476,7449.994556,0.000972559,0,-0.003607385,0,2.31351E-06,0,12.14381131,2.95,19.71053213,9.1,148.0458885,0,0.131117851,0.131160355,2.95,148.0458889,0.651672517,0,1,0,0,0.55,41742.82092,0.429603889,0.000183973,2335.145948,3.060446713
152.5,2.897202463,0.018,0.188088628,49.11755282,6481.847446,49.11755282,27.01465405,35.83997316,33.35249758,24.03447959,2.085115409,41.73286244,58.38323146,3.134875187,1.044085417,3.134875187,6.269750374,37.58882098,0.186129729,19.70609928,19.70905405,0.131393649,0.131266498,0.131266498,0.003608845,0.651672515,0.651672515,227.1783528,0,0.001830272,0.430117112,252000,34293.54574,0.004809178,0.029174962,8.51E-07,0.148459459,18.5,0.001630043,0.017812534,10.44936821,0.000208476,7452.411371,0.000972559,0,-0.003606532,0,2.31351E-06,0,12.14775082,2.95,19.71201067,9.1,148.0458886,0,0.131096589,0.131139106,2.95,148.045889,0.651672517,0,1,0,0,0.55,41745.95712,0.42958413,0.000183973,2335.038547,3.060446713
152.75,2.897069218,0.018,0.188097443,49.11755282,6487.373171,49.11755282,27.01465405,35.85158766,33.35319987,24.03633837,2.085268347,41.73597608,58.3875137,3.135117534,1.044164631,3.135117534,6.270235068,37.5916758,0.186150325,19.70757644,19.71053213,0.131372474,0.131245283,0.131245283,0.003607992,0.651672515,0.651672515,227.1783529,0,0.001830049,0.43009733,252000,34294.26785,0.004809178,0.029175576,8.51E-07,0.148459459,18.5,0.001630043,0.01781367,10.44985793,0.000208476,7454.82644,0.000972559,0,-0.003605678,0,2.31351E-06,0,12.15168749,2.95,19.71348967,9.1,148.0458886,0,0.13107532,0.131117851,2.95,148.0458891,0.651672517,0,1,0,0,0.55,41749.09429,0.429564372,0.000183973,2334.931151,3.060446713
